hotel_type,booking_status,advance_booking_days,arrival_year,arrival_month,arrival_week,arrival_day,weekend_nights,weekday_nights,num_adults,num_children,num_infants,meal_plan,guest_country,booking_segment,booking_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room,assigned_room,modifications,deposit_type,travel_agent_id,corporate_id,waiting_days,customer_category,avg_daily_rate,parking_spaces,special_requests,reservation_status,reservation_date,total_stay_nights,booking_season,family_booking,total_guests,is_long_stay,total_revenue,occupancy_rate,weekend_ratio,cancellation_risk
Urban Hotel,False,0,2015,August,33,12,0,3,2,0.0,0,SB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Corporate Contract,138.0,0,0,Checked-Out,15-08-2015,3,Summer,False,2.0,False,414.0,0.5,0.0,
Urban Hotel,True,27,2017,January,2,13,0,2,1,0.0,0,SB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,89.5,0,2,Cancelled,17-12-2016,2,Winter,False,1.0,False,179.0,0.25,0.0,Low
Luxury Resort,False,32,2017,June,23,8,1,3,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,A,D,0,No Deposit,240.0,Not Applicable,0,Regular,166.75,1,1,Checked-Out,12-06-2017,4,Summer,False,2.0,False,667.0,0.5,0.2499375156210947,Medium
Luxury Resort,False,0,2016,April,15,6,0,2,2,0.0,0,SB,PRT,Online TA,TA/TO,True,0,1,D,D,2,No Deposit,240.0,Not Applicable,0,Regular,75.0,0,0,Checked-Out,08-04-2016,2,Spring,False,2.0,False,150.0,0.5,0.0,
Urban Hotel,False,16,2017,March,9,2,0,3,2,0.0,0,SB,FRA,Offline TA/TO,TA/TO,False,0,0,A,D,0,No Deposit,28.0,Not Applicable,0,Corporate Contract,68.0,0,0,Checked-Out,05-03-2017,3,Spring,False,2.0,False,204.0,0.5,0.0,Low
Urban Hotel,False,145,2017,July,30,27,2,3,2,0.0,0,HB,BEL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,164.7,0,1,Checked-Out,01-08-2017,5,Summer,False,2.0,False,823.5,0.5,0.3999200159968006,High
Urban Hotel,False,99,2017,April,15,14,1,2,2,0.0,0,SB,GBR,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,42.0,Not Applicable,0,Regular,89.1,0,1,Checked-Out,17-04-2017,3,Spring,False,2.0,False,267.29999999999995,0.5,0.33322225924691773,High
Urban Hotel,True,57,2017,April,14,3,1,4,2,2.0,0,HB,FRA,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,9.0,Not Applicable,0,Regular,256.5,0,0,Cancelled,18-02-2017,5,Spring,True,4.0,False,1282.5,1.0,0.1999600079984003,Medium
Luxury Resort,False,206,2016,August,33,8,3,5,3,0.0,0,SB,ITA,Online TA,TA/TO,False,0,0,H,H,1,No Deposit,240.0,Not Applicable,0,Regular,250.0,0,0,Checked-Out,16-08-2016,8,Summer,False,3.0,True,2000.0,0.75,0.3749531308586427,High
Luxury Resort,False,92,2016,October,44,27,1,3,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240.0,Not Applicable,0,Regular-Party,74.0,0,2,Checked-Out,31-10-2016,4,Autumn,False,2.0,False,296.0,0.5,0.2499375156210947,High
Luxury Resort,False,2,2017,April,15,12,0,1,1,0.0,0,SB,Unknown,Direct,Direct,False,1,29,A,D,0,No Deposit,,Not Applicable,0,Regular,45.0,0,0,Checked-Out,13-04-2017,1,Spring,False,1.0,False,45.0,0.25,0.0,Very Low
Urban Hotel,True,118,2017,April,14,7,0,2,2,0.0,0,SB,DEU,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,117.0,0,1,Cancelled,05-02-2017,2,Spring,False,2.0,False,234.0,0.5,0.0,High
Urban Hotel,True,64,2016,October,43,17,1,3,2,0.0,0,HB,IRL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,153.0,0,0,Cancelled,07-10-2016,4,Autumn,False,2.0,False,612.0,0.5,0.2499375156210947,Medium
Urban Hotel,False,8,2017,April,17,28,0,1,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,7.0,Not Applicable,0,Regular,144.0,0,1,Checked-Out,29-04-2017,1,Spring,False,2.0,False,144.0,0.5,0.0,Low
Urban Hotel,False,135,2015,December,49,5,2,1,1,0.0,0,SB,PRT,Group Bookings,TA/TO,False,0,0,A,A,1,No Deposit,1.0,Not Applicable,0,Regular-Party,103.84,0,0,Checked-Out,08-12-2015,3,Winter,False,1.0,False,311.52,0.25,0.6664445184938355,High
Luxury Resort,False,0,2017,March,13,30,0,1,1,0.0,0,SB,PRT,Corporate,Corporate,False,0,0,A,A,0,No Deposit,,286.0,0,Regular,65.0,0,0,Checked-Out,31-03-2017,1,Spring,False,1.0,False,65.0,0.25,0.0,
Urban Hotel,True,42,2016,March,13,20,2,2,2,2.0,0,SB,ESP,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,9.0,Not Applicable,0,Regular,168.63,0,0,Cancelled,11-02-2016,4,Spring,True,4.0,False,674.52,1.0,0.4998750312421894,Medium
Urban Hotel,False,122,2016,April,16,15,0,2,2,0.0,0,SB,ESP,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,151.0,Not Applicable,56,Regular-Party,85.0,0,0,Checked-Out,17-04-2016,2,Spring,False,2.0,False,170.0,0.5,0.0,High
Urban Hotel,False,83,2016,July,30,23,0,1,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,8.0,Not Applicable,0,Regular,105.3,0,1,Checked-Out,24-07-2016,1,Summer,False,2.0,False,105.3,0.5,0.0,Medium
Luxury Resort,False,105,2017,August,32,8,2,5,3,0.0,0,SB,PRT,Direct,Direct,False,0,0,A,A,0,No Deposit,250.0,Not Applicable,0,Regular,256.5,0,1,Checked-Out,15-08-2017,7,Summer,False,3.0,True,1795.5,0.75,0.285673475217826,High
Luxury Resort,True,113,2016,January,1,2,0,1,2,0.0,0,HB,PRT,Group Bookings,Direct,False,0,0,A,A,0,Non Refund,,Not Applicable,0,Regular,72.0,0,0,Cancelled,16-11-2015,1,Winter,False,2.0,False,72.0,0.5,0.0,High
Urban Hotel,False,7,2017,August,32,9,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,160.0,0,1,Checked-Out,10-08-2017,1,Summer,False,2.0,False,160.0,0.5,0.0,Very Low
Urban Hotel,False,335,2016,October,42,13,0,2,1,0.0,0,SB,FRA,Offline TA/TO,TA/TO,False,0,0,A,A,1,No Deposit,56.0,Not Applicable,0,Regular-Party,80.0,0,0,Checked-Out,15-10-2016,2,Autumn,False,1.0,False,160.0,0.25,0.0,High
Luxury Resort,False,4,2016,December,51,17,0,1,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,241.0,Not Applicable,0,Regular,35.11,0,1,Checked-Out,18-12-2016,1,Winter,False,2.0,False,35.11,0.5,0.0,Very Low
Urban Hotel,False,5,2016,April,18,28,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,7.0,Not Applicable,0,Regular,130.13,0,0,Checked-Out,29-04-2016,1,Spring,False,2.0,False,130.13,0.5,0.0,Very Low
Luxury Resort,True,61,2017,August,35,27,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240.0,Not Applicable,0,Regular,222.0,0,2,Cancelled,09-08-2017,4,Summer,False,2.0,False,888.0,0.5,0.4998750312421894,Medium
Urban Hotel,False,117,2017,July,27,7,0,2,2,2.0,0,SB,CN,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,8.0,Not Applicable,0,Regular,247.5,0,0,Checked-Out,09-07-2017,2,Summer,True,4.0,False,495.0,1.0,0.0,High
Luxury Resort,False,1,2017,April,18,30,2,0,2,2.0,0,SB,FRA,Online TA,TA/TO,False,0,0,G,G,0,No Deposit,240.0,Not Applicable,0,Regular,162.0,1,0,Checked-Out,02-05-2017,2,Spring,True,4.0,False,324.0,1.0,0.9995002498750625,Very Low
Urban Hotel,False,69,2016,August,33,13,2,2,2,0.0,0,SC,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,125.1,0,1,Checked-Out,17-08-2016,4,Summer,False,2.0,False,500.4,0.5,0.4998750312421894,Medium
Urban Hotel,False,6,2017,May,20,14,2,1,1,0.0,0,SB,MEX,Group Bookings,Corporate,False,0,0,A,A,0,No Deposit,,169.0,0,Regular-Party,110.0,0,0,Checked-Out,17-05-2017,3,Spring,False,1.0,False,330.0,0.25,0.6664445184938355,Very Low
Urban Hotel,False,16,2016,June,25,12,1,0,2,0.0,0,SB,PRT,Complementary,Direct,False,0,0,G,G,0,No Deposit,,Not Applicable,0,Regular,103.84,1,2,Checked-Out,13-06-2016,1,Summer,False,2.0,False,103.84,0.5,0.9990009990009991,Low
Luxury Resort,False,21,2016,April,17,23,1,1,2,0.0,0,HB,PRT,Direct,Direct,False,0,0,F,F,0,No Deposit,250.0,Not Applicable,0,Regular,130.5,1,0,Checked-Out,25-04-2016,2,Spring,False,2.0,False,261.0,0.5,0.49975012493753124,Low
Luxury Resort,False,1,2017,August,33,15,0,2,2,0.0,0,SB,DNK,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,242.0,Not Applicable,0,Regular,163.05,0,1,Checked-Out,17-08-2017,2,Summer,False,2.0,False,326.1,0.5,0.0,Very Low
Urban Hotel,True,69,2016,June,27,27,1,2,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,8.0,Not Applicable,0,Regular,111.9,0,0,Cancelled,21-06-2016,3,Summer,False,2.0,False,335.70000000000005,0.5,0.33322225924691773,Medium
Urban Hotel,True,18,2015,August,35,29,2,5,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Corporate Contract,98.57,0,2,Cancelled,24-08-2015,7,Summer,False,2.0,True,689.99,0.5,0.285673475217826,Low
Urban Hotel,True,114,2017,June,23,9,1,2,3,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,189.0,0,0,Cancelled,03-05-2017,3,Summer,False,3.0,False,567.0,0.75,0.33322225924691773,High
Urban Hotel,False,96,2017,August,34,21,1,2,2,0.0,0,SB,GBR,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,132.0,Not Applicable,0,Regular,80.1,0,1,Checked-Out,24-08-2017,3,Summer,False,2.0,False,240.29999999999998,0.5,0.33322225924691773,High
Urban Hotel,True,33,2016,October,44,28,2,2,2,0.0,0,SC,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,109.0,0,1,Cancelled,02-10-2016,4,Autumn,False,2.0,False,436.0,0.5,0.4998750312421894,Medium
Luxury Resort,False,17,2016,August,33,11,0,3,2,0.0,0,SB,ITA,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240.0,Not Applicable,0,Regular,256.5,0,1,Checked-Out,14-08-2016,3,Summer,False,2.0,False,769.5,0.5,0.0,Low
Urban Hotel,True,35,2016,February,9,26,1,2,2,0.0,0,SB,PRT,Direct,Direct,False,0,0,D,D,0,No Deposit,,Not Applicable,0,Regular,84.9,0,1,Cancelled,24-02-2016,3,Winter,False,2.0,False,254.70000000000002,0.5,0.33322225924691773,Medium
Urban Hotel,False,81,2017,February,9,27,1,3,2,0.0,0,SC,DEU,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,74.8,0,1,Checked-Out,03-03-2017,4,Winter,False,2.0,False,299.2,0.5,0.2499375156210947,Medium
Urban Hotel,False,4,2016,September,40,27,0,1,1,0.0,0,SB,PRT,Direct,Direct,False,0,0,D,D,0,No Deposit,14.0,Not Applicable,0,Regular,166.25,0,0,Checked-Out,28-09-2016,1,Autumn,False,1.0,False,166.25,0.25,0.0,Very Low
Luxury Resort,False,5,2016,January,2,5,0,1,1,0.0,0,SB,PRT,Corporate,Corporate,False,0,0,A,D,1,No Deposit,,159.0,0,Regular,37.0,0,0,Checked-Out,06-01-2016,1,Winter,False,1.0,False,37.0,0.25,0.0,Very Low
Luxury Resort,False,114,2017,May,20,18,2,5,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,False,0,0,D,D,0,No Deposit,243.0,Not Applicable,0,Regular,79.49,0,2,Checked-Out,25-05-2017,7,Spring,False,1.0,True,556.43,0.25,0.285673475217826,High
Luxury Resort,True,12,2016,December,53,28,0,1,1,0.0,0,SB,PRT,Corporate,Corporate,False,0,0,A,C,0,No Deposit,,9.0,0,Regular,30.0,0,0,Cancelled,27-12-2016,1,Winter,False,1.0,False,30.0,0.25,0.0,Low
Urban Hotel,False,232,2017,July,30,24,1,2,2,1.0,0,SB,AUT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,,Not Applicable,0,Regular,148.5,0,1,Checked-Out,27-07-2017,3,Summer,True,3.0,False,445.5,0.75,0.33322225924691773,High
Urban Hotel,False,8,2016,July,30,19,0,2,1,0.0,0,SB,SWE,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,8.0,Not Applicable,0,Regular,126.0,0,1,Checked-Out,21-07-2016,2,Summer,False,1.0,False,252.0,0.25,0.0,Low
Urban Hotel,False,9,2017,June,23,8,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,False,0,0,A,C,0,No Deposit,9.0,Not Applicable,0,Regular,140.0,0,2,Checked-Out,09-06-2017,1,Summer,False,2.0,False,140.0,0.5,0.0,Low
Urban Hotel,False,102,2017,June,26,28,0,2,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,9.0,Not Applicable,0,Regular,117.0,0,2,Checked-Out,30-06-2017,2,Summer,False,2.0,False,234.0,0.5,0.0,High
Urban Hotel,False,26,2015,September,39,21,1,3,2,0.0,0,SB,FRA,Direct,Direct,False,0,0,A,A,0,No Deposit,14.0,Not Applicable,0,Regular,124.0,0,0,Checked-Out,25-09-2015,4,Autumn,False,2.0,False,496.0,0.5,0.2499375156210947,Low
Urban Hotel,False,18,2017,January,4,22,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,68.0,0,1,Checked-Out,26-01-2017,4,Winter,False,2.0,False,272.0,0.5,0.4998750312421894,Low
Urban Hotel,False,162,2015,September,38,17,0,3,2,0.0,0,SB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,2,No Deposit,3.0,Not Applicable,0,Regular-Party,70.0,0,0,Checked-Out,20-09-2015,3,Autumn,False,2.0,False,210.0,0.5,0.0,High
Luxury Resort,False,18,2016,July,29,15,0,2,2,0.0,0,SB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240.0,Not Applicable,0,Regular-Party,186.0,1,1,Checked-Out,17-07-2016,2,Summer,False,2.0,False,372.0,0.5,0.0,Low
Urban Hotel,True,54,2015,December,49,1,0,1,1,0.0,0,SB,PRT,Direct,Direct,False,1,0,A,A,1,No Deposit,,Not Applicable,0,Regular-Party,81.0,0,0,Cancelled,26-11-2015,1,Winter,False,1.0,False,81.0,0.25,0.0,Medium
Urban Hotel,True,239,2015,October,42,17,0,1,2,0.0,0,SB,Unknown,Group Bookings,TA/TO,False,1,0,A,A,0,Non Refund,1.0,Not Applicable,0,Regular,60.0,0,0,Cancelled,17-08-2015,1,Autumn,False,2.0,False,60.0,0.5,0.0,High
Urban Hotel,False,10,2016,October,43,19,0,4,2,1.0,0,SB,NLD,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,180.0,0,1,Checked-Out,23-10-2016,4,Autumn,True,3.0,False,720.0,0.75,0.0,Low
Urban Hotel,True,36,2016,August,34,20,2,1,2,0.0,0,SB,ITA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,135.9,0,0,Cancelled,16-07-2016,3,Summer,False,2.0,False,407.70000000000005,0.5,0.6664445184938355,Medium
Urban Hotel,False,6,2016,June,24,8,0,1,1,0.0,0,SB,PRT,Corporate,Corporate,True,0,8,A,A,0,No Deposit,,40.0,0,Regular,65.0,0,0,Checked-Out,09-06-2016,1,Summer,False,1.0,False,65.0,0.25,0.0,Very Low
Urban Hotel,False,60,2016,April,17,18,1,3,2,0.0,0,SB,SVK,Direct,Direct,False,0,0,D,D,2,No Deposit,14.0,Not Applicable,0,Regular,98.68,0,0,Checked-Out,22-04-2016,4,Spring,False,2.0,False,394.72,0.5,0.2499375156210947,Medium
Urban Hotel,False,423,2017,July,29,22,1,1,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,False,0,0,A,B,1,No Deposit,6.0,Not Applicable,0,Regular-Party,122.4,0,2,Checked-Out,24-07-2017,2,Summer,False,2.0,False,244.8,0.5,0.49975012493753124,
Luxury Resort,False,77,2015,July,31,27,1,4,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,G,G,1,No Deposit,240.0,Not Applicable,0,Regular,195.0,0,1,Checked-Out,01-08-2015,5,Summer,False,2.0,False,975.0,0.5,0.1999600079984003,Medium
Urban Hotel,False,44,2017,June,24,17,2,6,2,0.0,0,SC,DEU,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,7.0,Not Applicable,0,Regular,100.7,0,1,Checked-Out,25-06-2017,8,Summer,False,2.0,True,805.6,0.5,0.2499687539057618,Medium
Luxury Resort,True,74,2017,June,22,2,0,1,1,0.0,0,SB,PRT,Corporate,Corporate,False,0,0,A,A,0,No Deposit,,59.0,0,Regular,96.3,0,0,Cancelled,23-03-2017,1,Summer,False,1.0,False,96.3,0.25,0.0,Medium
Urban Hotel,True,24,2017,February,6,10,1,2,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,,Not Applicable,0,Regular,94.4,0,0,Cancelled,17-01-2017,3,Winter,False,2.0,False,283.20000000000005,0.5,0.33322225924691773,Low
Luxury Resort,False,49,2015,August,34,22,2,4,2,0.0,0,SB,IRL,Direct,Direct,False,0,0,D,D,0,No Deposit,250.0,Not Applicable,0,Regular,169.83,0,1,Checked-Out,28-08-2015,6,Summer,False,2.0,False,1018.98,0.5,0.33327778703549404,Medium
Urban Hotel,False,83,2016,May,21,18,0,2,1,0.0,0,SC,GBR,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,11.0,Not Applicable,0,Regular,83.59,0,0,Checked-Out,20-05-2016,2,Spring,False,1.0,False,167.18,0.25,0.0,Medium
Urban Hotel,False,7,2017,April,16,16,2,2,2,0.0,0,SC,DEU,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,7.0,Not Applicable,0,Regular,120.0,0,1,Checked-Out,20-04-2017,4,Spring,False,2.0,False,480.0,0.5,0.4998750312421894,Very Low
Urban Hotel,False,198,2015,October,40,3,1,1,2,0.0,0,SB,FRA,Group Bookings,TA/TO,False,0,0,A,A,0,No Deposit,1.0,Not Applicable,0,Regular-Party,60.0,0,1,Checked-Out,05-10-2015,2,Autumn,False,2.0,False,120.0,0.5,0.49975012493753124,High
Luxury Resort,False,0,2016,March,10,4,0,2,1,0.0,0,SB,Unknown,Direct,Direct,False,0,0,A,A,0,No Deposit,,Not Applicable,0,Regular,56.0,1,0,Checked-Out,06-03-2016,2,Spring,False,1.0,False,112.0,0.25,0.0,
Luxury Resort,False,167,2015,September,38,17,4,10,2,0.0,0,SB,GBR,Offline TA/TO,TA/TO,False,0,0,D,D,0,No Deposit,243.0,Not Applicable,0,Corporate Contract,45.9,0,0,Checked-Out,01-10-2015,14,Autumn,False,2.0,True,642.6,0.5,0.28569387900864224,High
Luxury Resort,False,78,2015,November,47,15,2,1,2,0.0,0,SB,IRL,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,171.0,Not Applicable,0,Regular,24.94,0,0,Checked-Out,18-11-2015,3,Autumn,False,2.0,False,74.82000000000001,0.5,0.6664445184938355,Medium
Luxury Resort,False,9,2017,February,5,2,1,3,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,467.0,Not Applicable,0,Regular,34.56,0,0,Checked-Out,06-02-2017,4,Winter,False,2.0,False,138.24,0.5,0.2499375156210947,Low
Luxury Resort,False,35,2017,June,25,22,0,3,2,0.0,0,SB,PRT,Direct,Direct,False,0,0,D,D,0,No Deposit,,Not Applicable,0,Regular,162.83,0,1,Checked-Out,25-06-2017,3,Summer,False,2.0,False,488.49,0.5,0.0,Medium
Luxury Resort,True,0,2016,June,26,25,0,1,3,1.0,0,SB,GBR,Online TA,TA/TO,False,0,0,H,H,0,No Deposit,240.0,Not Applicable,0,Regular,179.0,0,0,No-Show,25-06-2016,1,Summer,True,4.0,False,179.0,1.0,0.0,
Urban Hotel,True,50,2016,September,36,2,0,2,3,0.0,0,SB,ESP,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,142.2,0,0,Cancelled,25-07-2016,2,Autumn,False,3.0,False,284.4,0.75,0.0,Medium
Luxury Resort,True,12,2016,March,13,23,0,4,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,D,D,1,No Deposit,242.0,Not Applicable,0,Regular,85.75,0,0,Cancelled,14-03-2016,4,Spring,False,2.0,False,343.0,0.5,0.0,Low
Urban Hotel,False,28,2017,April,17,29,1,1,2,0.0,0,SC,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,124.0,0,1,Checked-Out,01-05-2017,2,Spring,False,2.0,False,248.0,0.5,0.49975012493753124,Low
Urban Hotel,False,44,2016,November,47,18,0,2,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,7.0,Not Applicable,0,Regular,83.39,0,1,Checked-Out,20-11-2016,2,Autumn,False,2.0,False,166.78,0.5,0.0,Medium
Urban Hotel,False,69,2016,January,5,29,1,2,2,0.0,0,SB,PRT,Offline TA/TO,TA/TO,False,0,0,F,F,0,No Deposit,28.0,Not Applicable,0,Regular,82.0,0,0,Checked-Out,01-02-2016,3,Winter,False,2.0,False,246.0,0.5,0.33322225924691773,Medium
Urban Hotel,True,29,2017,January,3,16,2,5,2,0.0,0,SC,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,76.42,0,1,Cancelled,30-12-2016,7,Winter,False,2.0,True,534.94,0.5,0.285673475217826,Low
Luxury Resort,False,40,2016,May,21,17,0,2,1,0.0,0,SB,PRT,Group Bookings,TA/TO,False,0,0,A,H,0,No Deposit,248.0,Not Applicable,0,Regular-Party,39.0,0,0,Checked-Out,19-05-2016,2,Spring,False,1.0,False,78.0,0.25,0.0,Medium
Luxury Resort,False,342,2016,October,42,14,2,5,1,0.0,0,SB,GBR,Group Bookings,Direct,False,0,0,E,E,1,No Deposit,,Not Applicable,125,Regular-Party,71.56,0,0,Checked-Out,21-10-2016,7,Autumn,False,1.0,True,500.92,0.25,0.285673475217826,High
Luxury Resort,False,98,2017,May,20,16,2,7,2,0.0,0,SB,IRL,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,95.0,Not Applicable,0,Regular,49.78,0,0,Checked-Out,25-05-2017,9,Spring,False,2.0,True,448.02,0.5,0.22219753360737698,High
Urban Hotel,False,100,2016,June,27,27,1,4,2,0.0,0,SB,BEL,Direct,Direct,False,0,0,D,D,3,No Deposit,14.0,Not Applicable,0,Regular,134.4,1,0,Checked-Out,02-07-2016,5,Summer,False,2.0,False,672.0,0.5,0.1999600079984003,High
Urban Hotel,False,102,2016,December,50,6,0,1,3,0.0,0,SB,ITA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,126.0,0,0,Checked-Out,07-12-2016,1,Winter,False,3.0,False,126.0,0.75,0.0,High
Urban Hotel,True,119,2017,April,15,10,1,4,2,0.0,0,SC,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,102.6,0,0,Cancelled,12-12-2016,5,Spring,False,2.0,False,513.0,0.5,0.1999600079984003,High
Urban Hotel,False,86,2016,May,21,20,1,2,2,0.0,0,SB,Unknown,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,3.0,Not Applicable,0,Regular-Party,65.0,0,1,Checked-Out,23-05-2016,3,Spring,False,2.0,False,195.0,0.5,0.33322225924691773,Medium
Luxury Resort,False,117,2017,May,22,28,2,2,2,0.0,0,SB,CN,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,410.0,Not Applicable,0,Regular,56.7,0,1,Checked-Out,01-06-2017,4,Spring,False,2.0,False,226.8,0.5,0.4998750312421894,High
Urban Hotel,False,7,2016,October,41,3,1,1,2,0.0,0,SC,AUT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,8.0,Not Applicable,0,Regular,140.0,0,1,Checked-Out,05-10-2016,2,Autumn,False,2.0,False,280.0,0.5,0.49975012493753124,Very Low
Urban Hotel,False,57,2017,May,21,23,0,1,2,0.0,0,SB,USA,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,28.0,Not Applicable,0,Regular,89.1,0,0,Checked-Out,24-05-2017,1,Spring,False,2.0,False,89.1,0.5,0.0,Medium
Urban Hotel,True,9,2017,March,10,11,2,3,2,0.0,0,SB,TUR,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,9.0,Not Applicable,0,Regular,103.7,0,0,Cancelled,03-03-2017,5,Spring,False,2.0,False,518.5,0.5,0.3999200159968006,Low
Luxury Resort,False,220,2016,May,21,21,3,6,2,0.0,0,SB,GBR,Group Bookings,Direct,False,0,0,A,A,1,No Deposit,,223.0,0,Regular-Party,66.0,0,0,Checked-Out,30-05-2016,9,Spring,False,2.0,True,594.0,0.5,0.33329630041106545,High
Luxury Resort,False,236,2017,January,2,10,0,4,2,0.0,0,SB,GBR,Direct,Direct,False,0,0,D,D,1,No Deposit,,Not Applicable,0,Regular,46.17,0,1,Checked-Out,14-01-2017,4,Winter,False,2.0,False,184.68,0.5,0.0,High
Urban Hotel,False,11,2016,February,6,6,0,1,2,0.0,0,SB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,93.0,0,1,Checked-Out,07-02-2016,1,Winter,False,2.0,False,93.0,0.5,0.0,Low
Urban Hotel,False,192,2015,September,39,25,2,3,1,0.0,0,SB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,1,No Deposit,6.0,Not Applicable,0,Regular-Party,103.84,0,0,Checked-Out,30-09-2015,5,Autumn,False,1.0,False,519.2,0.25,0.3999200159968006,High
Urban Hotel,False,164,2016,August,32,5,0,2,2,0.0,0,SB,GBR,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,9.0,Not Applicable,0,Regular-Party,105.3,0,2,Checked-Out,07-08-2016,2,Summer,False,2.0,False,210.6,0.5,0.0,High
Urban Hotel,False,24,2017,March,13,31,2,2,2,0.0,0,SB,DEU,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,,Not Applicable,0,Regular,139.7,0,1,Checked-Out,04-04-2017,4,Spring,False,2.0,False,558.8,0.5,0.4998750312421894,Low
Urban Hotel,False,81,2016,August,34,16,0,2,2,1.0,0,SB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,9.0,Not Applicable,0,Regular,161.1,0,1,Checked-Out,18-08-2016,2,Summer,True,3.0,False,322.2,0.75,0.0,Medium
